# name         phase        index
sn2003fa      10.7000      303.200
sn2003fa      11.6000      242.200
sn2003fa      13.5000      271.400
sn2003fa      14.6000      219.000
sn2003fa      15.5000      249.800
sn2003fa      17.3000      256.200
sn2003fa      17.6000      347.800
sn2003fa      19.3000      188.200
sn2003fa      43.3000      407.200
sn2003hu     0.100000      261.600
sn2003hu      1.90000      185.000
sn2003hu      8.40000      128.400
sn2003hu      10.3000      52.4000
sn2003hu      12.1000     -20.6000
sn2005M     -1.70000      198.800
sn2005M     -2.70000      140.800
sn2005M     0.200000      231.800
sn2005M      5.10000      524.800
sn2005M      10.0000      292.600
sn2005M      24.7000      553.200
sn2005M      27.6000      517.000
sn2005M      32.4000      489.200
sn2005M      40.3000      462.800
sn2005M      62.7000      590.600
sn2005eq     -1.50000      558.800
sn2005eq     -3.50000      202.000
sn2005eq     -5.40000      178.400
sn2005eq     -8.20000      91.4000
sn2005eq     0.400000      500.800
sn2005eq      1.30000      555.800
sn2005eq      14.0000      265.400
sn2005eq      16.9000      246.800
sn2005eq      26.6000      536.600
sn2005eq      50.8000      473.600
sn2005eq      53.7000      517.800
sn2005eu     -5.10000      186.800
sn2005eu     -7.10000      254.400
sn2005eu     -9.00000      16.0000
sn2005eu      8.30000      70.0000
sn2005eu      10.3000      65.2000
sn2005eu      22.8000      235.000
sn2005eu      38.2000      99.2000
sn2005hk     -1.40000      42.6000
sn2005hk     -2.40000      79.8000
sn2005hk     -3.30000      73.6000
sn2005hk     -4.30000      93.4000
sn2005hk     -5.30000      145.800
sn2005hk     -6.30000      111.200
sn2005hk     -7.30000      119.600
sn2005hk     -8.30000      140.800
sn2005hk     -9.30000      103.600
sn2005hk      14.4000      216.000
sn2005hk      20.3000      170.400
sn2005hk      23.2000      156.000
sn2005hk      27.2000      206.000
sn2006S    -0.700000      621.400
sn2006S     -2.60000      673.200
sn2006S     -4.50000      529.600
sn2006S     -5.50000      493.000
sn2006S     0.300000      660.800
sn2006S      1.20000      693.200
sn2006S      3.20000      718.800
sn2006S      4.10000      742.000
sn2006S      20.5000      334.800
sn2006cz     -1.00000      560.400
sn2006cz     -2.00000      472.400
sn2006cz     -3.90000      549.600
sn2006gr     -1.10000      695.200
sn2006gr     -2.10000      650.000
sn2006gr     -4.00000      673.000
sn2006gr     -5.10000      677.600
sn2006gr     -6.00000      636.800
sn2006gr     -6.90000      669.200
sn2006gr     -7.90000      635.000
sn2006gr     -8.90000      394.800
sn2006gr     -9.80000      212.600
sn2006gr     -10.8000      186.400
sn2006gr      9.40000      186.200
sn2006gr      12.4000      196.600
sn2006gr      18.2000      279.600
sn2006gr      23.0000      225.600
sn2006gr      24.0000      323.200
sn2006gr      39.3000      298.800
sn2006gr      48.1000      344.400
sn2006gz     -8.40000      428.200
sn2006gz     -9.30000      113.200
sn2006gz     -11.3000      266.800
sn2006gz     -12.3000      64.4000
sn2006gz     -13.3000      17.6000
sn2006gz      7.30000      684.600
sn2006gz      8.20000      613.400
sn2006gz      9.20000      625.800
sn2006gz      10.2000      543.800
sn2006gz      11.1000      336.600
sn2007S    -0.800000      586.600
sn2007S     -2.70000      441.000
sn2007S     -3.70000      493.000
sn2007S     -4.70000      471.800
sn2007S      6.10000      543.400
sn2007S      8.10000      477.200
sn2007S      12.0000      271.800
sn2007S      13.0000      282.000
sn2007S      24.8000      494.800
sn2007S      33.7000      386.000
sn2007S      59.3000      128.200
sn2007S      64.3000      33.4000
sn2007ae      2.40000      762.800
sn2007ae      3.30000      676.200
sn2007cq     -4.00000      63.0000
sn2007cq     -5.00000      41.8000
sn2007if      6.40000     -5.80000
sn2007if      7.40000      2.60000
sn2007if      9.40000      35.6000
sn2007if      13.9000      179.000
sn2007if      33.4000      444.200
sn2007if      36.3000      469.400
sn2007if      56.7000      387.000
sn2007if      118.900      152.400
sn2008A     -1.00000      34.6000
sn2008A     -1.90000      73.4000
sn2008A     -3.00000      86.8000
sn2008A     -3.90000      127.600
sn2008A     -6.90000      130.400
sn2008A     -7.90000      245.600
sn2008A      0.00000      13.4000
sn2008A      1.00000      15.4000
sn2008A      18.7000      171.200
sn2008A      20.7000      163.400
sn2008A      23.6000      175.400
sn2008A      27.6000      177.600
sn2008A      31.5000      258.400
sn2008A      43.3000      357.600
sn2008Z     -4.30000      627.200
sn2008Z     -5.30000      590.800
sn2008Z     -6.20000      540.000
sn2008Z     -7.20000      511.200
sn2008Z     -8.20000      538.800
sn2008Z     -9.20000      528.200
sn2008Z      7.60000      568.200
sn2008Z      10.4000      253.000
sn2008Z      12.3000      252.400
sn2008Z      17.2000      239.600
sn2008Z      21.1000      331.200
sn2008Z      23.2000      362.200
sn2008Z      41.6000      494.800
sn2008Z      47.5000      503.400
sn2008Z      56.3000      381.800
sn2008Z      79.8000      218.200
sn2008ae    -0.100000      67.2000
sn2008ae     -1.00000      182.800
sn2008ae     0.900000      52.0000
sn2008ae      1.90000      66.4000
sn2008ae      2.80000      87.6000
sn2008ae      14.6000      176.600
